selection,run,generation,best_fitness,mean_fitness,dna_file
SUS,1,65,213561.7583720321,100788.0251976290,sus/run_01/best_snakes/generation_065.dna
SUS,1,66,213561.7583720321,97024.3036838072,
SUS,1,67,213561.7583720321,97769.4152474536,
SUS,1,68,213561.7583720321,103944.0163096495,
SUS,1,69,222532.2604158239,107078.8097602206,
SUS,1,70,222532.2604158239,103943.2041060164,sus/run_01/best_snakes/generation_070.dna
SUS,1,71,222532.2604158239,113239.3350160564,
SUS,1,72,222532.2604158239,108832.4964438037,
SUS,1,73,222532.2604158239,95790.3141787338,
SUS,1,74,222532.2604158239,97705.1417414857,
SUS,1,75,222532.2604158239,99088.5370436441,sus/run_01/best_snakes/generation_075.dna
SUS,1,76,222532.2604158239,106643.3023999180,
SUS,1,77,222532.2604158239,105504.0707765789,
SUS,1,78,222532.2604158239,96085.6742919120,
SUS,1,79,223496.8087200112,112880.6418280413,
SUS,1,80,223496.8087200112,103055.6166248702,sus/run_01/best_snakes/generation_080.dna
SUS,1,81,223496.8087200112,102299.0942239068,
SUS,1,82,226271.9561095934,110297.4869767991,
SUS,1,83,226271.9561095934,110206.0332903338,
SUS,1,84,226271.9561095934,100708.7835193430,
SUS,1,85,232273.6598380805,104742.7868887271,sus/run_01/best_snakes/generation_085.dna
SUS,1,86,232273.6598380805,100820.3812396575,
SUS,1,87,232273.6598380805,93236.3913297154,
SUS,1,88,232273.6598380805,96669.3769083389,
SUS,1,89,232273.6598380805,93051.6141921377,
SUS,1,90,275810.5528892709,100200.6491670233,sus/run_01/best_snakes/generation_090.dna
SUS,1,91,275810.5528892709,97097.9337152271,
SUS,1,92,275810.5528892709,92185.3246342446,
SUS,1,93,275810.5528892709,99228.7531740577,
SUS,1,94,275810.5528892709,100047.9480725621,
SUS,1,95,275810.5528892709,98750.9503035729,sus/run_01/best_snakes/generation_095.dna
SUS,1,96,275810.5528892709,100912.0362002685,
SUS,1,97,275810.5528892709,99550.0680368669,
SUS,1,98,275810.5528892709,88759.5469741255,
SUS,1,99,275810.5528892709,97603.5603402327,
SUS,1,100,275810.5528892709,93146.2154479884,sus/run_01/best_snakes/generation_100.dna
SUS,1,101,275810.5528892709,105858.9699096916,
SUS,1,102,275810.5528892709,103475.6540017230,
SUS,1,103,275810.5528892709,99469.6790916975,
SUS,1,104,275810.5528892709,111249.4979608468,
SUS,1,105,275810.5528892709,99348.4649990041,sus/run_01/best_snakes/generation_105.dna
SUS,1,106,275810.5528892709,102582.2462243665,
SUS,1,107,275810.5528892709,94483.3965883382,
SUS,1,108,275810.5528892709,103480.0221492214,
SUS,1,109,275810.5528892709,105378.2004592728,
SUS,1,110,275810.5528892709,95274.2763059984,sus/run_01/best_snakes/generation_110.dna
SUS,1,111,275810.5528892709,86566.7547716109,
SUS,1,112,275810.5528892709,95516.1953510786,
SUS,1,113,275810.5528892709,91586.1608217732,
SUS,1,114,275810.5528892709,100640.1957745096,
SUS,1,115,275810.5528892709,107839.9980495952,sus/run_01/best_snakes/generation_115.dna
SUS,1,116,275810.5528892709,96250.7287897687,
SUS,1,117,275810.5528892709,94204.4352578210,
SUS,1,118,275810.5528892709,105597.0392262364,
SUS,1,119,275810.5528892709,98948.7558013431,
SUS,1,120,275810.5528892709,99594.0147262311,sus/run_01/best_snakes/generation_120.dna
SUS,1,121,275810.5528892709,95611.6366095906,
SUS,1,122,275810.5528892709,93596.6819937923,
SUS,1,123,275810.5528892709,97388.5907772463,
SUS,1,124,275810.5528892709,98401.8110030446,
SUS,1,125,275810.5528892709,105408.4234212649,sus/run_01/best_snakes/generation_125.dna
SUS,1,126,275810.5528892709,108589.2295983495,
SUS,1,127,275810.5528892709,101662.5661114699,
SUS,1,128,275810.5528892709,102025.2153694864,
SUS,1,129,275810.5528892709,95293.8889822461,
SUS,1,130,275810.5528892709,103126.5768402540,sus/run_01/best_snakes/generation_130.dna
SUS,2,0,18466.8115149220,2451.4503114480,sus/run_02/best_snakes/generation_000.dna
SUS,2,1,47020.8075606151,5902.3146971379,
SUS,2,2,54739.5729350637,13685.2235893020,
SUS,2,3,58042.7932436749,17796.9054204214,
SUS,2,4,66025.3912067987,20125.0471083455,
SUS,2,5,66025.3912067987,19630.4957687803,sus/run_02/best_snakes/generation_005.dna
SUS,2,6,70188.5664392788,24467.4579787905,
SUS,2,7,85653.4920857571,25376.3928898938,
SUS,2,8,85653.4920857571,24229.1887693851,
SUS,2,9,85653.4920857571,25946.8901174117,
SUS,2,10,85653.4920857571,26368.8671780835,sus/run_02/best_snakes/generation_010.dna
SUS,2,11,85653.4920857571,25076.7048186310,
SUS,2,12,85653.4920857571,25963.5047302038,
SUS,2,13,85653.4920857571,29480.0748392553,
SUS,2,14,85653.4920857571,27633.0041253616,
SUS,2,15,85653.4920857571,26189.0883253667,sus/run_02/best_snakes/generation_015.dna
SUS,2,16,85653.4920857571,26079.8751553612,
SUS,2,17,85653.4920857571,28963.2291482306,
SUS,2,18,85653.4920857571,29104.9499493383,
SUS,2,19,85653.4920857571,28079.2179087512,
SUS,2,20,85653.4920857571,27689.1962132555,sus/run_02/best_snakes/generation_020.dna
SUS,2,21,88118.8990432091,29532.2282394876,
SUS,2,22,88118.8990432091,28983.9320249501,
SUS,2,23,88118.8990432091,34833.8836140982,
SUS,2,24,88118.8990432091,30861.2888983216,
SUS,2,25,88118.8990432091,29387.7678271161,sus/run_02/best_snakes/generation_025.dna
SUS,2,26,88118.8990432091,30048.7432624131,
SUS,2,27,88118.8990432091,32733.1891416753,
SUS,2,28,98535.5139599633,38488.6604328074,
SUS,2,29,98535.5139599633,36564.5585206470,
SUS,2,30,98535.5139599633,38894.8818854409,sus/run_02/best_snakes/generation_030.dna
SUS,2,31,98535.5139599633,38791.6029224082,
SUS,2,32,101001.7143714945,39793.5661775197,
SUS,2,33,124885.2008784380,37152.1323973696,
SUS,2,34,124885.2008784380,38009.0395572860,
SUS,2,35,124885.2008784380,46706.8353775530,sus/run_02/best_snakes/generation_035.dna
SUS,2,36,124885.2008784380,43277.0472718073,
SUS,2,37,124885.2008784380,42921.9213707539,
SUS,2,38,124885.2008784380,42011.1784010103,
SUS,2,39,124885.2008784380,46408.5260346306,
SUS,2,40,124885.2008784380,46046.7567641515,sus/run_02/best_snakes/generation_040.dna
SUS,2,41,124885.2008784380,45734.2446712687,
SUS,2,42,124885.2008784380,49306.5946299415,
SUS,2,43,124885.2008784380,47873.4004864240,
SUS,2,44,124885.2008784380,49057.2812461563,
SUS,2,45,124885.2008784380,49314.7323987175,sus/run_02/best_snakes/generation_045.dna
SUS,2,46,124885.2008784380,47924.1196114134,
SUS,2,47,124885.2008784380,49200.7209521822,
SUS,2,48,124885.2008784380,47316.6002549114,
SUS,2,49,124885.2008784380,48837.2381504840,
SUS,2,50,124885.2008784380,41972.7573008477,sus/run_02/best_snakes/generation_050.dna
SUS,2,51,124885.2008784380,49053.5395826243,
SUS,2,52,138504.7435876454,55319.3304796273,
SUS,2,53,138504.7435876454,45053.1105502672,
SUS,2,54,138504.7435876454,53821.7353218493,
SUS,2,55,138504.7435876454,46204.0751500798,sus/run_02/best_snakes/generation_055.dna
SUS,2,56,138504.7435876454,53295.0474664617,
SUS,2,57,138504.7435876454,49402.1292530701,
SUS,2,58,138504.7435876454,48922.7584754142,
SUS,2,59,138504.7435876454,48506.4131061213,
SUS,2,60,138504.7435876454,52196.0761708579,sus/run_02/best_snakes/generation_060.dna
SUS,2,61,138504.7435876454,51873.3121403663,
SUS,2,62,138504.7435876454,51094.0042490574,
SUS,2,63,138504.7435876454,52119.3224977670,
SUS,2,64,138504.7435876454,50833.4738682379,
SUS,2,65,145201.7891505906,52924.8659468086,sus/run_02/best_snakes/generation_065.dna
SUS,2,66,145201.7891505906,47812.8310703604,
SUS,2,67,145201.7891505906,54357.9505645759,
SUS,2,68,145201.7891505906,51700.8293123120,
SUS,2,69,145201.7891505906,52743.2212279344,
SUS,2,70,145201.7891505906,51414.4775629631,sus/run_02/best_snakes/generation_070.dna
SUS,2,71,145201.7891505906,57955.2010162114,
SUS,2,72,145201.7891505906,56036.3701935135,
SUS,2,73,145201.7891505906,53531.3084352823,
SUS,2,74,145201.7891505906,56228.2666181196,
SUS,2,75,145201.7891505906,57703.0501484723,sus/run_02/best_snakes/generation_075.dna
SUS,2,76,145201.7891505906,56298.7874240254,
SUS,2,77,145201.7891505906,56832.5487784398,
SUS,2,78,145201.7891505906,55627.6032595412,
SUS,2,79,145201.7891505906,55890.2246278656,
SUS,2,80,145201.7891505906,52348.6096122039,sus/run_02/best_snakes/generation_080.dna
SUS,2,81,145201.7891505906,55533.3335914181,
SUS,2,82,145201.7891505906,51815.7248266061,
SUS,2,83,145201.7891505906,55573.5754372377,
SUS,2,84,145201.7891505906,58468.0048540391,
SUS,2,85,145201.7891505906,56595.1278422294,sus/run_02/best_snakes/generation_085.dna
SUS,2,86,145201.7891505906,55289.1239646076,
SUS,2,87,145201.7891505906,49261.2716404119,
SUS,2,88,145201.7891505906,58204.6601128673,
SUS,2,89,145201.7891505906,53951.8204364971,
SUS,2,90,145201.7891505906,52525.3123009630,sus/run_02/best_snakes/generation_090.dna
SUS,2,91,145201.7891505906,58345.2798462713,
SUS,2,92,145201.7891505906,54879.3298446090,
SUS,2,93,145201.7891505906,53734.8418313422,
SUS,2,94,145201.7891505906,53029.9624755146,
SUS,2,95,145201.7891505906,53367.2418842785,sus/run_02/best_snakes/generation_095.dna
SUS,2,96,145201.7891505906,55299.4633616912,
SUS,2,97,145201.7891505906,53769.3192480814,
SUS,2,98,145201.7891505906,60084.5815525216,
SUS,2,99,145201.7891505906,54337.1108155761,
SUS,2,100,145201.7891505906,56435.4584885274,sus/run_02/best_snakes/generation_100.dna
SUS,2,101,145201.7891505906,57372.6427713551,
SUS,2,102,145201.7891505906,58682.2715285986,
SUS,2,103,145201.7891505906,53903.3918719578,
SUS,2,104,145201.7891505906,58991.9407720854,
SUS,2,105,145201.7891505906,52705.1909399920,sus/run_02/best_snakes/generation_105.dna
SUS,3,0,20916.0475185729,2441.2506746522,sus/run_03/best_snakes/generation_000.dna
SUS,3,1,43462.1590968435,6885.7093077037,
SUS,3,2,47297.0964037042,10152.1897073985,
SUS,3,3,59120.3004734381,15212.9715988907,
SUS,3,4,59120.3004734381,20102.7501320021,
SUS,3,5,59120.3004734381,20571.9581963249,sus/run_03/best_snakes/generation_005.dna
SUS,3,6,66830.3605324980,20532.9180519941,
SUS,3,7,74633.9160309016,24199.8069475652,
SUS,3,8,74633.9160309016,22586.5401625337,
SUS,3,9,74633.9160309016,26675.9348727913,
SUS,3,10,74633.9160309016,24553.1654564743,sus/run_03/best_snakes/generation_010.dna
SUS,3,11,96965.5485575945,28218.2067910619,
SUS,3,12,96965.5485575945,32225.5473567272,
SUS,3,13,96965.5485575945,32636.9264999451,
SUS,3,14,96965.5485575945,32477.3678620089,
SUS,3,15,96965.5485575945,36029.8299040434,sus/run_03/best_snakes/generation_015.dna
SUS,3,16,96965.5485575945,33399.5265070185,
SUS,3,17,107588.8164107116,36548.0374931959,
SUS,3,18,107588.8164107116,39414.2867002853,
SUS,3,19,107588.8164107116,35872.8164337795,
SUS,3,20,107588.8164107116,38319.1601479677,sus/run_03/best_snakes/generation_020.dna
SUS,3,21,107588.8164107116,36029.9592398851,
SUS,3,22,107588.8164107116,43595.3946408756,
SUS,3,23,107588.8164107116,44012.1728544056,
SUS,3,24,107588.8164107116,39701.0676710734,
SUS,3,25,107588.8164107116,37987.7071136795,sus/run_03/best_snakes/generation_025.dna
SUS,3,26,109253.7898172395,43427.6380560020,
SUS,3,27,109253.7898172395,43823.5891859574,
SUS,3,28,109253.7898172395,44606.2021406402,
SUS,3,29,109253.7898172395,39920.7058592385,
SUS,3,30,109253.7898172395,43490.2685799943,sus/run_03/best_snakes/generation_030.dna
SUS,3,31,111906.0827329326,43822.3746019939,
SUS,3,32,111906.0827329326,43526.6144660068,
SUS,3,33,111906.0827329326,39607.0559759728,
SUS,3,34,111906.0827329326,39915.0129287562,
SUS,3,35,111906.0827329326,44476.2063847217,sus/run_03/best_snakes/generation_035.dna
SUS,3,36,112034.9025363770,48153.2618704685,
SUS,3,37,112034.9025363770,48825.6609459379,
SUS,3,38,112034.9025363770,45367.5270824873,
SUS,3,39,112034.9025363770,46753.7732335381,
SUS,3,40,112034.9025363770,50943.3726055900,sus/run_03/best_snakes/generation_040.dna
SUS,3,41,113822.9551362655,51914.0116311245,
SUS,3,42,113822.9551362655,48943.6243951201,
SUS,3,43,113822.9551362655,50974.1760801450,
SUS,3,44,113822.9551362655,48369.6244415275,
SUS,3,45,113822.9551362655,43678.4420410489,sus/run_03/best_snakes/generation_045.dna
SUS,3,46,113822.9551362655,48361.7430275507,
SUS,3,47,114502.0778504016,50519.7198962312,
SUS,3,48,114502.0778504016,48030.4659341438,
SUS,3,49,114502.0778504016,51046.2316894538,
SUS,3,50,114502.0778504016,52072.1486921985,sus/run_03/best_snakes/generation_050.dna
SUS,3,51,117575.2549872558,46983.7478448883,
SUS,3,52,117575.2549872558,44189.8130281259,
SUS,3,53,119784.4384978646,53583.7127529499,
SUS,3,54,119784.4384978646,49423.9258925928,
SUS,3,55,119784.4384978646,54678.7742188080,sus/run_03/best_snakes/generation_055.dna
SUS,3,56,119784.4384978646,54131.7406303648,
SUS,3,57,121917.1693483683,53264.6563300695,
SUS,3,58,125043.3212273243,56207.3985849308,
SUS,3,59,128542.4071529214,57215.3772626103,
SUS,3,60,128542.4071529214,56160.9306729377,sus/run_03/best_snakes/generation_060.dna
SUS,3,61,128542.4071529214,59926.8688628211,
SUS,3,62,128542.4071529214,51335.3704022270,
SUS,3,63,128542.4071529214,53115.6907821460,
SUS,3,64,128542.4071529214,54196.9254483663,
SUS,3,65,128542.4071529214,57262.1322978568,sus/run_03/best_snakes/generation_065.dna
SUS,3,66,128542.4071529214,53465.6777802991,
SUS,3,67,128542.4071529214,58077.3871939313,
SUS,3,68,128542.4071529214,61715.9764299424,
SUS,3,69,128542.4071529214,57825.8221534505,
SUS,3,70,128542.4071529214,58645.4321104869,sus/run_03/best_snakes/generation_070.dna
SUS,3,71,128542.4071529214,52595.4752675101,
SUS,3,72,128542.4071529214,53163.3459648412,
SUS,3,73,128542.4071529214,53653.2583678938,
SUS,3,74,130289.2160746222,65458.3186290052,
SUS,3,75,130289.2160746222,51765.8976030483,sus/run_03/best_snakes/generation_075.dna
SUS,3,76,130289.2160746222,52808.6888735715,
SUS,3,77,130289.2160746222,56049.7414543539,
SUS,3,78,130289.2160746222,54491.4033122189,
SUS,3,79,130289.2160746222,58818.7444475195,
SUS,3,80,130289.2160746222,62211.9171320491,sus/run_03/best_snakes/generation_080.dna
SUS,3,81,130289.2160746222,57772.7708497393,
SUS,3,82,136367.0872257575,62083.8425147571,
SUS,3,83,136367.0872257575,56461.5068108791,
SUS,3,84,136367.0872257575,54192.6702331028,
SUS,3,85,136367.0872257575,61168.1135912699,sus/run_03/best_snakes/generation_085.dna
SUS,3,86,136367.0872257575,57934.9570542745,
SUS,3,87,136367.0872257575,59875.8074376722,
SUS,3,88,136367.0872257575,65457.0598478158,
SUS,3,89,136367.0872257575,63777.0841407767,
SUS,3,90,136466.3210197651,64170.4468085291,sus/run_03/best_snakes/generation_090.dna
SUS,3,91,136466.3210197651,51278.6767250432,
SUS,3,92,136466.3210197651,62207.5182221976,
SUS,3,93,136466.3210197651,63719.0687120767,
SUS,3,94,136466.3210197651,67518.4091859830,
SUS,3,95,136466.3210197651,58439.7037727919,sus/run_03/best_snakes/generation_095.dna
SUS,3,96,136466.3210197651,63598.0660820210,
SUS,3,97,142091.3209589585,66868.3809022037,
SUS,3,98,142091.3209589585,61307.7817613987,
SUS,3,99,142091.3209589585,60638.0942649976,
SUS,3,100,142091.3209589585,64480.6576244853,sus/run_03/best_snakes/generation_100.dna
SUS,3,101,142091.3209589585,58412.7533700426,
SUS,3,102,142091.3209589585,59176.2102870981,
SUS,3,103,142091.3209589585,61442.4301541325,
SUS,3,104,145097.7507824027,67930.1644858927,
SUS,3,105,145097.7507824027,65325.7493756152,sus/run_03/best_snakes/generation_105.dna
SUS,3,106,154369.1901984596,58761.1826331871,
SUS,3,107,154369.1901984596,69816.9220854541,
SUS,3,108,154369.1901984596,65839.0790409788,
SUS,3,109,154369.1901984596,74327.4111520923,
SUS,3,110,154369.1901984596,71260.6027830921,sus/run_03/best_snakes/generation_110.dna
SUS,3,111,154369.1901984596,65041.0883894206,
SUS,3,112,154369.1901984596,61333.1482658201,
SUS,3,113,154369.1901984596,65761.2576316191,
SUS,3,114,154369.1901984596,75065.1768708995,
SUS,3,115,154369.1901984596,72734.5388529914,sus/run_03/best_snakes/generation_115.dna
SUS,3,116,154369.1901984596,79894.9605283132,
SUS,3,117,154369.1901984596,78289.1190913239,
SUS,3,118,154369.1901984596,73285.7693280886,
SUS,3,119,161716.9690582320,70427.4099573117,
SUS,3,120,161716.9690582320,80991.8767238341,sus/run_03/best_snakes/generation_120.dna
SUS,3,121,161716.9690582320,78880.7691384413,
SUS,3,122,161716.9690582320,78572.4195299626,
SUS,3,123,161716.9690582320,73755.2319650515,
SUS,3,124,162944.2516267493,81654.8683518323,
SUS,3,125,162944.2516267493,79341.1018766465,sus/run_03/best_snakes/generation_125.dna
SUS,3,126,162944.2516267493,80400.5558899968,
SUS,3,127,162944.2516267493,79670.8511095829,
SUS,3,128,162944.2516267493,80453.3788942401,
SUS,3,129,162944.2516267493,78600.0342722342,
SUS,3,130,162944.2516267493,82354.1158050693,sus/run_03/best_snakes/generation_130.dna
SUS,3,131,162944.2516267493,72768.9982242623,
SUS,3,132,162944.2516267493,80950.5082120871,
SUS,3,133,162944.2516267493,76060.4671496094,
SUS,3,134,162944.2516267493,74488.0999409535,
SUS,3,135,162944.2516267493,75868.9520592508,sus/run_03/best_snakes/generation_135.dna
SUS,3,136,173746.6110319207,73657.5785448821,
SUS,3,137,173746.6110319207,83323.2605874660,
SUS,3,138,173746.6110319207,81084.0194542198,
SUS,3,139,173746.6110319207,77735.6499652138,
SUS,3,140,173746.6110319207,78088.5565087644,sus/run_03/best_snakes/generation_140.dna
SUS,3,141,173746.6110319207,88492.4540492866,
SUS,3,142,173746.6110319207,76913.2847011807,
SUS,3,143,173746.6110319207,80820.6319112852,
SUS,3,144,173746.6110319207,83330.8517787614,
SUS,3,145,173746.6110319207,81607.4899599224,sus/run_03/best_snakes/generation_145.dna
SUS,3,146,173746.6110319207,81746.7192540230,
SUS,3,147,173746.6110319207,80113.8836719365,
SUS,3,148,173746.6110319207,79046.1308590675,
SUS,3,149,180631.6488197720,80441.5074413244,
SUS,3,150,180631.6488197720,83441.9533635903,sus/run_03/best_snakes/generation_150.dna
SUS,3,151,180631.6488197720,78011.4095531873,
SUS,3,152,180631.6488197720,71423.7038185915,
SUS,3,153,180631.6488197720,94275.5843279685,
SUS,3,154,180631.6488197720,82395.1003936307,
SUS,3,155,180631.6488197720,77953.9046583220,sus/run_03/best_snakes/generation_155.dna
SUS,3,156,180631.6488197720,82799.8053722630,
SUS,3,157,180631.6488197720,88392.2669817652,
SUS,3,158,180631.6488197720,82081.7200182988,
SUS,3,159,180631.6488197720,75569.8678619133,
SUS,3,160,180631.6488197720,78035.7364096756,sus/run_03/best_snakes/generation_160.dna
SUS,3,161,180631.6488197720,74252.2210132874,
SUS,3,162,180631.6488197720,83428.4610824121,
SUS,3,163,180631.6488197720,81280.4382100425,
SUS,3,164,180631.6488197720,82337.6799113794,
SUS,3,165,180631.6488197720,81897.4744686425,sus/run_03/best_snakes/generation_165.dna
SUS,3,166,180631.6488197720,83204.4988701266,
SUS,3,167,180631.6488197720,83860.2039827045,
SUS,3,168,180631.6488197720,83243.4677431905,
SUS,3,169,180631.6488197720,84537.3659533494,
SUS,3,170,180631.6488197720,82545.3718625618,sus/run_03/best_snakes/generation_170.dna
SUS,3,171,180631.6488197720,87796.8272237045,
SUS,3,172,180631.6488197720,88504.0914444817,
SUS,3,173,180631.6488197720,85293.3709725537,
SUS,3,174,180631.6488197720,82922.0419280670,
SUS,3,175,180631.6488197720,88761.1530510343,sus/run_03/best_snakes/generation_175.dna
SUS,3,176,180631.6488197720,75634.4930064926,
SUS,3,177,180631.6488197720,81423.8891958765,
SUS,3,178,180631.6488197720,86018.5890020904,
SUS,3,179,180631.6488197720,85981.2916394571,
SUS,3,180,180631.6488197720,80100.5374865462,sus/run_03/best_snakes/generation_180.dna
SUS,3,181,180631.6488197720,83265.9113485990,
SUS,3,182,180631.6488197720,79707.3726051618,
SUS,3,183,180631.6488197720,87428.6922308348,
SUS,3,184,180631.6488197720,82412.1329104536,
SUS,3,185,180631.6488197720,82889.5576243568,sus/run_03/best_snakes/generation_185.dna
SUS,3,186,180631.6488197720,90488.3908166652,
SUS,3,187,180631.6488197720,81569.2780048043,
SUS,3,188,180631.6488197720,85584.2895890767,
SUS,3,189,180631.6488197720,85335.8740383891,
SUS,4,0,7393.6317989464,1531.6032436002,sus/run_04/best_snakes/generation_000.dna
SUS,4,1,30516.2962205406,3673.6495692855,
SUS,4,2,36945.3774874924,7597.8522024499,
SUS,4,3,36945.3774874924,9332.7396662378,
SUS,4,4,36945.3774874924,9986.3069845467,
SUS,4,5,36945.3774874924,10937.4547170903,sus/run_04/best_snakes/generation_005.dna
SUS,4,6,38910.6477884310,10120.2411619126,
SUS,4,7,38910.6477884310,10635.9254690357,
SUS,4,8,39871.9100569177,12529.7643087176,
SUS,4,9,52285.9817581520,12792.6879867178,
SUS,4,10,52285.9817581520,13290.8171821976,sus/run_04/best_snakes/generation_010.dna
SUS,4,11,52285.9817581520,14830.9733419160,
SUS,4,12,53931.2762080243,12943.4778103562,
SUS,4,13,53931.2762080243,17862.1754053950,
SUS,4,14,54869.3097277442,18654.0376100259,
SUS,4,15,61947.1146600419,18139.5268805018,sus/run_04/best_snakes/generation_015.dna
SUS,4,16,61947.1146600419,20279.6129384398,
SUS,4,17,71648.2196413179,22743.1507500912,
SUS,4,18,71648.2196413179,20532.3541793835,
SUS,4,19,76210.8251210119,26871.0868895122,
SUS,4,20,76210.8251210119,29501.0703169257,sus/run_04/best_snakes/generation_020.dna
SUS,4,21,76210.8251210119,23462.3696069069,
SUS,4,22,76210.8251210119,26441.0891725978,
SUS,4,23,76210.8251210119,25547.3264852839,
SUS,4,24,76210.8251210119,24676.8871996321,
SUS,4,25,88114.8135186369,24411.0036003958,sus/run_04/best_snakes/generation_025.dna
SUS,4,26,88114.8135186369,24858.2020469104,
SUS,4,27,88114.8135186369,27283.1368393003,
SUS,4,28,88114.8135186369,26508.6931711906,
SUS,4,29,88114.8135186369,24864.0336556688,
SUS,4,30,88114.8135186369,28463.0067416241,sus/run_04/best_snakes/generation_030.dna
SUS,4,31,88706.8301905629,29514.5028950189,
SUS,4,32,88706.8301905629,30694.5537619701,
SUS,4,33,98522.7158436637,30928.8789180691,
SUS,4,34,98522.7158436637,32235.8133630997,
SUS,4,35,98522.7158436637,32406.7141573567,sus/run_04/best_snakes/generation_035.dna
SUS,4,36,99787.7767717561,32991.7838466780,
SUS,4,37,99787.7767717561,33478.1764421145,
SUS,4,38,111329.5908926876,40021.5813682511,
SUS,4,39,111329.5908926876,44404.7714897638,
SUS,4,40,137144.0285316815,42378.8984006361,sus/run_04/best_snakes/generation_040.dna
SUS,4,41,137144.0285316815,43542.5441398866,
SUS,4,42,137144.0285316815,47153.8708600934,
SUS,4,43,137144.0285316815,46318.9133569221,
SUS,4,44,137144.0285316815,51149.0638692064,
SUS,4,45,137144.0285316815,56409.0472328491,sus/run_04/best_snakes/generation_045.dna
SUS,4,46,137144.0285316815,58174.9764590738,
SUS,4,47,137144.0285316815,54511.9063003628,
SUS,4,48,137144.0285316815,50525.5376653428,
SUS,4,49,137144.0285316815,50138.3618476836,
SUS,4,50,137144.0285316815,55418.7872553322,sus/run_04/best_snakes/generation_050.dna
SUS,4,51,137144.0285316815,48765.2896012211,
SUS,4,52,137144.0285316815,53393.6704933594,
SUS,4,53,137144.0285316815,53927.4012835614,
SUS,4,54,137144.0285316815,49167.5018875667,
SUS,4,55,137144.0285316815,57778.8920858086,sus/run_04/best_snakes/generation_055.dna
SUS,4,56,137144.0285316815,48552.2785215765,
SUS,4,57,137144.0285316815,54469.4016379539,
SUS,4,58,137144.0285316815,50741.6314511183,
SUS,4,59,137144.0285316815,53304.5493011557,
SUS,4,60,137144.0285316815,58080.8402661736,sus/run_04/best_snakes/generation_060.dna
SUS,4,61,148363.9615352062,55703.8148978733,
SUS,4,62,148363.9615352062,62978.6430571306,
SUS,4,63,154819.3192256221,52772.9428947071,
SUS,4,64,154819.3192256221,67850.9811848252,
SUS,4,65,154819.3192256221,57164.4497637904,sus/run_04/best_snakes/generation_065.dna
SUS,4,66,154819.3192256221,58106.2904836415,
SUS,4,67,154819.3192256221,72706.0669650072,
SUS,4,68,154819.3192256221,75073.1312586829,
SUS,4,69,154819.3192256221,65502.2632183792,
SUS,4,70,162964.6220766922,81619.2899446187,sus/run_04/best_snakes/generation_070.dna
SUS,4,71,162964.6220766922,79082.1583913231,
SUS,4,72,164674.2380877789,84163.9569264668,
SUS,4,73,182093.2156561639,74709.9266656519,
SUS,4,74,182093.2156561639,79334.5696790410,
SUS,4,75,182093.2156561639,86566.8835071959,sus/run_04/best_snakes/generation_075.dna
SUS,4,76,182093.2156561639,89184.8912699440,
SUS,4,77,182093.2156561639,80188.5989183157,
SUS,4,78,182093.2156561639,84590.4816648940,
SUS,4,79,182093.2156561639,84501.6281062723,
SUS,4,80,182093.2156561639,86091.0738382515,sus/run_04/best_snakes/generation_080.dna
SUS,4,81,182093.2156561639,88541.8725165234,
SUS,4,82,182093.2156561639,68517.8203990657,
SUS,4,83,182093.2156561639,71415.9231756596,
SUS,4,84,182093.2156561639,71436.9826476257,
SUS,4,85,191235.9262257983,76997.0471136272,sus/run_04/best_snakes/generation_085.dna
SUS,4,86,191235.9262257983,91332.9474074431,
SUS,4,87,191235.9262257983,91427.5823886459,
SUS,4,88,191235.9262257983,74122.9020728448,
SUS,4,89,191235.9262257983,80571.2231037311,
SUS,4,90,191235.9262257983,80604.5566711051,sus/run_04/best_snakes/generation_090.dna
SUS,4,91,191235.9262257983,79873.1650631978,
SUS,4,92,191235.9262257983,92315.7702626273,
SUS,4,93,191235.9262257983,92733.6804796894,
SUS,4,94,191235.9262257983,93021.4302691049,
SUS,4,95,191235.9262257983,84939.4173036226,sus/run_04/best_snakes/generation_095.dna
SUS,4,96,191235.9262257983,86851.6306626815,
SUS,4,97,191235.9262257983,83944.1645461808,
SUS,4,98,191235.9262257983,87075.2193439100,
SUS,4,99,194321.2580773979,99103.7146139206,
SUS,4,100,194321.2580773979,89239.4635290005,sus/run_04/best_snakes/generation_100.dna
SUS,4,101,194321.2580773979,91415.5372756780,
SUS,4,102,194321.2580773979,88334.1691344873,
SUS,4,103,194321.2580773979,85238.4469237177,
SUS,4,104,194321.2580773979,84112.0726112983,
SUS,4,105,194321.2580773979,89724.9820405831,sus/run_04/best_snakes/generation_105.dna
SUS,4,106,194321.2580773979,84825.8497765512,
SUS,4,107,194321.2580773979,92749.7601328844,
SUS,4,108,194321.2580773979,94183.5540191051,
SUS,4,109,194321.2580773979,97882.5241235453,
SUS,4,110,194321.2580773979,92597.4894965798,sus/run_04/best_snakes/generation_110.dna
SUS,4,111,194321.2580773979,99253.7783307944,
SUS,4,112,194321.2580773979,87370.9269038211,
SUS,4,113,194321.2580773979,95807.5482722804,
SUS,4,114,194321.2580773979,92854.8520335600,
SUS,4,115,194321.2580773979,88813.5110481340,sus/run_04/best_snakes/generation_115.dna
SUS,4,116,194321.2580773979,86279.4621577768,
SUS,4,117,194321.2580773979,95230.1889342257,
